#SampleID	Original_SampleID	Bd_inhibition	Host-species	Life-stage	Region	Study	RDP2.3_taxonomy	RDP_confidence	Uclust_taxonomy	Uclust_confidence	GenBank_accession	Mariannaea_inhibition	Rhizomucor_inhibition
Lithobatescatesbeianus-unknown_14	Franklin3.2	unknown	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__azotifigens	1			
Lithobatescatesbeianus-ns_20	Franklin30	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	1			
Lithobatescatesbeianus-ns_21	Franklin31	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Lithobatescatesbeianus-unknown_4	Franklin32	unknown	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	0.99	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas; s__	0.67			
Lithobatescatesbeianus-ns_22	Franklin33	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales	0.82	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.67			
Lithobatescatesbeianus-ns_23	Franklin34	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__	1			
Lithobatescatesbeianus-ns_24	Franklin35	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Lithobatescatesbeianus-ns_25	Franklin36	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas	0.99	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.67			
Lithobatescatesbeianus-inhibitory_3	Franklin37	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	1			
Lithobatescatesbeianus-inhibitory_4	Franklin38	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__	0.67			
Lithobatescatesbeianus-unknown_5	Franklin39	unknown	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax	0.92	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__	1			
Lithobatescatesbeianus-ns_3	Franklin4	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax	0.96	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax; s__	0.67			
Lithobatescatesbeianus-unknown_6	Franklin40	unknown	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax	0.99	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.67			
Lithobatescatesbeianus-ns_26	Franklin41	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales	0.84	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.67			
Lithobatescatesbeianus-ns_27	Franklin42	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	0.99	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.67			
Lithobatescatesbeianus-inhibitory_5	Franklin43	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	0.99	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae	0.67			
Lithobatescatesbeianus-inhibitory_6	Franklin44	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales	0.96	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.67			
Lithobatescatesbeianus-inhibitory_7	Franklin45	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	0.67			
Lithobatescatesbeianus-ns_28	Franklin46	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__	0.67			
Lithobatescatesbeianus-unknown_7	Franklin47	unknown	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Lithobatescatesbeianus-inhibitory_8	Franklin48	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	1			
Lithobatescatesbeianus-ns_29	Franklin49	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	0.99	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas; s__	0.67			
Lithobatescatesbeianus-unknown_1	Franklin5	unknown	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	0.99	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae	0.67			
Lithobatescatesbeianus-inhibitory_9	Franklin50	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67			
Lithobatescatesbeianus-ns_30	Franklin51	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	1			
Lithobatescatesbeianus-ns_31	Franklin52	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	1			
Lithobatescatesbeianus-ns_32	Franklin54	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__azotifigens	1			
Lithobatescatesbeianus-ns_54	Franklin55.1	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax	0.93	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax; s__	0.67			
Lithobatescatesbeianus-inhibitory_29	Franklin55.2	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__azotifigens	1			
Lithobatescatesbeianus-ns_33	Franklin56	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__azotifigens	1			
Lithobatescatesbeianus-ns_34	Franklin57	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	0.67			
Lithobatescatesbeianus-ns_35	Franklin58	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Lithobatescatesbeianus-inhibitory_10	Franklin59	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Lithobatescatesbeianus-ns_4	Franklin6	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Lithobatescatesbeianus-unknown_8	Franklin60	unknown	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67			
Lithobatescatesbeianus-inhibitory_11	Franklin61	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	0.99	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Plesiomonas; s__shigelloides	0.67			
Lithobatescatesbeianus-inhibitory_12	Franklin63	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__	0.67			
Lithobatescatesbeianus-ns_36	Franklin64	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	1			
Lithobatescatesbeianus-inhibitory_13	Franklin65	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Lithobatescatesbeianus-ns_37	Franklin66	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	1			
Lithobatescatesbeianus-ns_38	Franklin67	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax	0.95	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__	0.67			
Lithobatescatesbeianus-inhibitory_14	Franklin68	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__	0.67			
Lithobatescatesbeianus-ns_39	Franklin69	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	1			
Lithobatescatesbeianus-ns_5	Franklin7	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas; s__	0.67			
Lithobatescatesbeianus-inhibitory_15	Franklin70	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax	0.9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.67			
Lithobatescatesbeianus-ns_40	Franklin71	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Lithobatescatesbeianus-ns_41	Franklin72	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	0.99	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas; s__	0.67			
Lithobatescatesbeianus-ns_42	Franklin73	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__fascians	0.67			
Lithobatescatesbeianus-unknown_9	Franklin74	unknown	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Polaromonas; s__	0.67			
Lithobatescatesbeianus-ns_43	Franklin75	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.67			
Lithobatescatesbeianus-ns_44	Franklin76	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Lithobatescatesbeianus-inhibitory_16	Franklin78	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	0.98	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas; s__	0.67			
Lithobatescatesbeianus-inhibitory_17	Franklin79	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__	0.67			
Lithobatescatesbeianus-unknown_15	Franklin8.2	unknown	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas; s__	0.67			
Lithobatescatesbeianus-inhibitory_18	Franklin80	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	1			
Lithobatescatesbeianus-ns_45	Franklin81	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__azotifigens	1			
Lithobatescatesbeianus-inhibitory_19	Franklin82	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Lithobatescatesbeianus-inhibitory_20	Franklin83	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__chocolatum	0.67			
Lithobatescatesbeianus-unknown_10	Franklin84	unknown	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__azotifigens	1			
Lithobatescatesbeianus-inhibitory_21	Franklin85	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Lithobatescatesbeianus-ns_46	Franklin86	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__	1			
Lithobatescatesbeianus-ns_47	Franklin88	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__	1			
Lithobatescatesbeianus-inhibitory_22	Franklin89	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria	1	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__	0.67			
Lithobatescatesbeianus-enhancing_1	Franklin9	enhancing	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae	0.67			
Lithobatescatesbeianus-ns_48	Franklin90	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	0.67			
Lithobatescatesbeianus-inhibitory_23	Franklin92	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__	0.67			
Lithobatescatesbeianus-unknown_11	Franklin93	unknown	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	1			
Lithobatescatesbeianus-ns_49	Franklin94	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	0.99	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Plesiomonas; s__shigelloides	0.67			
Lithobatescatesbeianus-inhibitory_24	Franklin95	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	1			
Lithobatescatesbeianus-ns_50	Franklin96	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Plantibacter	0.99	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium	0.67			
Lithobatescatesbeianus-inhibitory_25	Franklin97	inhibitory	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Exiguobacterium	1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__Exiguobacterium; s__	1			
Lithobatescatesbeianus-ns_51	Franklin98	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas; s__	0.67			
Lithobatescatesbeianus-ns_52	Franklin99	ns	Lithobatescatesbeianus	Tadpole	Colorado	5	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__	0.67			
Lithobatescatesbeianus-ns_55	FranklinA1	ns	Lithobatescatesbeianus	Adult	Colorado	5	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__	0.67			
Lithobatescatesbeianus-unknown_16	FranklinA10	unknown	Lithobatescatesbeianus	Adult	Colorado	5	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Vogesella	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Vogesella; s__	1			
