#SampleID	Bd_load	PABD	species	indiv	prepost	Bd_exposure	indivID	time	orig_contam	future_max_bd_load	observed_otus	chao1	shannon	faith_pd	dist_braycurtis	dist_unweighted_unifrac	dist_weighted_unifrac	disper_braycurtis	disper_unweighted_unifrac	disper_weighted_unifrac	inhibRich	percInhib	NMDS1_braycurtis	NMDS1_unweighted_unifrac	NMDS1_weighted_unifrac	NMDS2_braycurtis	NMDS2_unweighted_unifrac	NMDS2_weighted_unifrac	NMDS_stress_braycurtis	NMDS_stress_unweighted_unifrac	NMDS_stress_weighted_unifrac
#q2:types	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	numeric	numeric	numeric	numeric	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical
1788.mck63Pre.2Buma.10	0	0	Rhma	10	Pre	Control	Rhma_10	2	1		142	167.375	4.805905218	17.49515852	0.4964	0.382707083	0.21220046	0.952438118	0.61983476	1.002368437	12	0.2384	-0.313946131	-0.308191598	-0.179561172	-0.258416931	0.003146045	0.045855114	28.24357674	22.46010257	18.61255843
1788.mck703Post.9Buma.6	0	0	Rhma	6	Post	Bd-exposed	Rhma_6	14	1		130	146.2352941	3.864812229	18.92188653	0.2507	0.210929393	0.179267525	1.23481384	0.696172459	0.835051983	9	0.3927	-0.40909034	-0.499712148	-0.095605083	-0.153637577	-0.112321269	0.084559052	28.24357674	22.46010257	18.61255843
1788.mck491Post.5Buma.11	0	0	Rhma	11	Post	Bd-exposed	Rhma_11	10	1		134	159.5882353	3.585389624	16.83872103	0.3164	0.377853977	0.173258294	1.588217378	0.710639553	1.201862569	12	0.4997	-0.351229925	-0.436757809	0.06726694	-0.050727945	-0.056226491	0.033774753	28.24357674	22.46010257	18.61255843
1788.mck781Post.10Rapi.8	0	0	Rapi	8	Post	Control	Rapi_8	16	1		99	109.9090909	3.146361381	17.68837611				1.468940007	0.711251967	1.855663079	13	0.6145	-0.328558413	-0.365020047	-0.352730369	0.31486406	-0.652760853	0.043317188	28.24357674	22.46010257	18.61255843
1788.mck585Post.7Raca.6	0	0	Raca	6	Post	Bd-exposed	Raca_6	12	0	0	88	106.3333333	4.618873536	13.30671154	0.4853	0.501201616	0.204765944	0.75404383	0.737770606	0.613786901	15	0.4284	-0.054247506	-0.040546074	0.175695927	-0.151169666	-0.329267073	0.199500179	28.24357674	22.46010257	18.61255843
1788.mck267Post.1Buma.2	3	1	Rhma	2	Post	Bd-exposed	Rhma_2	6	0	3	101	114.5714286	3.706178474	15.3926735	0.442	0.47634979	0.282650219	1.061700863	0.908974146	0.602485186	13	0.3725	-0.211820391	-0.486026253	-0.160326312	-0.132661309	-0.341485732	0.021059119	28.24357674	22.46010257	18.61255843
1788.mck65Pre.2Rapi.1	0	0	Rapi	1	Pre	Bd-exposed	Rapi_1	2	1		113	132.0909091	4.101409976	17.33559392				1.094253192	0.797076044	1.034793442	12	0.276	0.11255707	0.296301854	-0.082877472	-0.173265051	0.54494251	0.160136325	28.24357674	22.46010257	18.61255843
1788.mck348Post.2Bubo.7	0	0	Anbo	7	Post	Control	Anbo_7	7	0		69	70.2	3.139478054	11.47171107	0.2216	0.517306842	0.107706417	1.16738605	0.71822682	0.919202689	12	0.6979	0.194281183	0.252166164	0.065766736	-0.012631156	-0.215231948	-0.103078462	28.24357674	22.46010257	18.61255843
1788.mck182Pre.4Rapi.12	0	0	Rapi	12	Pre	Bd-exposed	Rapi_12	4	1		108	121.6	4.240461879	18.30090455	0.4125	0.588286921	0.194391543	1.137217416	0.760728998	1.215553935	12	0.3756	-0.050159248	0.099545791	0.041304767	0.156305834	0.530070442	-0.007961316	28.24357674	22.46010257	18.61255843
1788.mck290Post.1Bubo.2	0	0	Anbo	2	Post	Bd-exposed	Anbo_2	6	0	7.666666667	72	80.25	3.782186471	12.02139864	0.3212	0.413375039	0.174343584	1.17427518	0.731360286	0.900583526	11	0.4645	0.13948111	0.287315157	-0.115470522	0.027215074	0.047133462	-0.097670949	28.24357674	22.46010257	18.61255843
1788.mck748Post.10Bubo.5	2.666666667	1	Anbo	5	Post	Bd-exposed	Anbo_5	15	0	3.666666667	83	92.1	2.053375413	14.39121628	0.1184	0.393459594	0.055790585	1.803254055	0.70450012	1.54646072	9	0.7885	-0.511473101	0.037039895	0.286271174	0.128248332	-0.171940736	-0.007494018	28.24357674	22.46010257	18.61255843
1788.mck102Pre.3Raca.6	0	0	Raca	6	Pre	Bd-exposed	Raca_6	3	0	0	117	257.6	4.559771732	17.35325195	0.6255	0.466656288	0.448085801	1.138890019	0.658765085	0.923045614	14	0.2304	0.095295796	-0.158728554	-0.042075955	-0.253205852	0.475086752	0.085276316	28.24357674	22.46010257	18.61255843
1788.mck349Post.2Bubo.8	0	0	Anbo	8	Post	Control	Anbo_8	7	0		59	59.75	3.976740193	9.63116855	0.3496	0.549511077	0.169879196	1.086743254	0.80189043	0.64105925	8	0.4798	0.247934427	0.566906173	0.016574826	0.175531426	-0.416804736	-0.162169686	28.24357674	22.46010257	18.61255843
1788.mck787Post.11Bubo.2	2.666666667	1	Anbo	2	Post	Bd-exposed	Anbo_2	16	0	7.666666667	69	78	3.594274132	11.42095661	0.8578	0.630536338	0.454057873	1.262374545	0.685284052	0.565901285	6	0.4473	0.002007769	0.143134928	0.176106525	0.223381911	-0.124678356	-0.098418943	28.24357674	22.46010257	18.61255843
1788.mck715Post.9Rapi.7	0	0	Rapi	7	Post	Control	Rapi_7	14	1		81	94.125	2.322893397	14.72910051				1.546272891	0.764745829	0.83312396	9	0.7034	-0.445799546	-0.122502419	0.231878471	0.169812668	-0.510809674	0.033440928	28.24357674	22.46010257	18.61255843
1788.mck178Pre.4Rapi.8	0	0	Rapi	8	Pre	Control	Rapi_8	4	1		77	82.6	4.139402831	10.89962651	0.6542	0.615129633	0.354947289	0.909804452	0.749112007	0.964737454	15	0.4454	-0.115191582	0.374983872	-0.037200644	0.135993327	-0.075004547	-0.013936165	28.24357674	22.46010257	18.61255843
1788.mck317Post.2Raca.9	1.666666667	1	Raca	9	Post	Control	Raca_9	7	0		160	179.3333333	4.972221184	24.85539094	0.6407	0.53121774	0.29768537	1.429975974	0.877869689	1.18740907	15	0.1972	0.061601296	-0.369688512	-0.032691614	-0.209742212	0.415442771	0.036557058	28.24357674	22.46010257	18.61255843
1788.mck523Post.5Osse.10	0	0	Osse	10	Post	Control	Osse_10	10	0		90	92.8	4.594449406	13.16518813	0.3143	0.366613608	0.155806104	1.208282696	0.990368095	1.033477926	11	0.2653	0.14235766	0.129841392	0.152094519	0.470221312	-0.207292866	-0.122456003	28.24357674	22.46010257	18.61255843
1788.mck219Pre.5Buma.7	0	0	Rhma	7	Pre	Control	Rhma_7	5	1		109	132	3.198889806	15.04672976	0.3956	0.393196371	0.290151132	1.04740386	0.64937492	0.641809837	10	0.0492	-0.454519137	-0.32683896	-0.262775261	-0.308907549	-0.014240935	0.045806344	28.24357674	22.46010257	18.61255843
1788.mck497Post.5Rapi.6	0	0	Rapi	6	Post	Control	Rapi_6	10	0		54	59.6	1.775585269	10.82787052	0.4495	0.510399004	0.221508188	2.515954013	0.815084284	0.942683127	8	0.1531	-0.21639796	0.264040943	0.176696364	0.497693745	0.011701477	-0.043791496	28.24357674	22.46010257	18.61255843
1788.mck312Post.2Raca.4	0	0	Raca	4	Post	Bd-exposed	Raca_4	7	0	1.333333333	67	70.5	3.303802258	11.9004161	0.3593	0.593449968	0.240952373	1.310693763	0.749139851	0.752368851	6	0.473	0.120144595	-0.007121344	0.190335076	-0.548101232	0.521070614	0.251926033	28.24357674	22.46010257	18.61255843
1788.mck99Pre.3Raca.3	0	0	Raca	3	Pre	Bd-exposed	Raca_3	3	0	1.666666667	123	151.05	3.932812866	20.02951708	0.5235	0.515357099	0.357819811	1.032963341	0.689055481	0.666149214	9	0.1568	0.288676939	-0.424487684	0.159294647	-0.295311914	0.829478471	-0.00534033	28.24357674	22.46010257	18.61255843
1788.mck123Pre.3Rapi.6	0	0	Rapi	6	Pre	Control	Rapi_6	3	0		63	72	3.943000393	9.825520201	0.5796	0.466308432	0.276674757	1.213210439	0.729806661	0.710627251	16	0.2767	-0.276539285	0.135470099	0.030734096	0.022126135	-0.02844098	0.012406048	28.24357674	22.46010257	18.61255843
1788.mck131Pre.3Bubo.2	0	0	Anbo	2	Pre	Bd-exposed	Anbo_2	3	0	7.666666667	53	72.5	2.239485405	9.063187196	0.7181	0.529785017	0.471907681	2.525373302	0.941273635	0.889103394	4	0.7435	0.562171741	0.469122806	0.096078596	-0.126663562	-0.311389391	-0.180930925	28.24357674	22.46010257	18.61255843
1788.mck31Pre.1Rapi.10	0	0	Rapi	10	Pre	Control	Rapi_10	1	1		94	113	3.461995132	15.03355007				0.760883564	0.628293702	0.538649251	16	0.2316	0.040206807	0.145454246	0.077246237	-0.302556095	0.118226353	-0.076718896	28.24357674	22.46010257	18.61255843
1788.mck369Post.3Raca.8	0	0	Raca	8	Post	Control	Raca_8	8	0		115	123.5	4.444956068	16.78248942	0.647	0.558320439	0.424971639	1.366799641	0.572738662	1.128136485	10	0.1578	0.119352491	-0.12575228	-0.189648816	-0.386328717	-0.016266874	0.214555918	28.24357674	22.46010257	18.61255843
1788.mck387Post.3Rapi.5	0	0	Rapi	5	Post	Bd-exposed	Rapi_5	8	1		74	86	3.475909594	11.09064347	0.3132	0.471436626	0.180186158	1.288218007	0.767992305	1.267943518	13	0.357	-0.077687231	0.220289267	-0.104156741	0.392339237	-0.05688543	-0.042144687	28.24357674	22.46010257	18.61255843
1788.mck488Post.5Buma.8	0	0	Rhma	8	Post	Bd-exposed	Rhma_8	10	0	2.666666667	107	129.5555556	3.140840559	16.77165088	0.5975	0.542831952	0.303515208	1.496596833	1.022236782	1.402052891	11	0.2311	-0.346437468	-0.323965394	-0.259807942	-0.196081442	0.085799858	0.03399289	28.24357674	22.46010257	18.61255843
1788.mck21Pre.1Buma.11	0	0	Rhma	11	Pre	Bd-exposed	Rhma_11	1	1		122	137.4761905	3.93453758	17.66695944				0.929087121	0.590855834	1.151608514	15	0.4813	-0.220124415	-0.325271397	-0.35552515	-0.364719763	0.245738185	-0.034662456	28.24357674	22.46010257	18.61255843
1788.mck656Post.8Buma.11	0	0	Rhma	11	Post	Bd-exposed	Rhma_11	13	1		151	186.2	3.815264473	19.70262999	0.6002	0.474267485	0.369166455	0.936664749	0.704888018	0.81205926	11	0.3914	-0.477657251	-0.52989595	-0.105214345	-0.101041443	0.166374803	0.078030587	28.24357674	22.46010257	18.61255843
1788.mck532Post.6Raca.9	0	0	Raca	9	Post	Control	Raca_9	11	0		129	148	4.697286234	18.63198168	0.5465	0.641234355	0.291443054	1.242775752	0.660521432	1.063421075	15	0.3494	0.040150068	-0.215579668	0.172659243	-0.096427523	-0.026457628	0.257196367	28.24357674	22.46010257	18.61255843
1788.mck795Post.10Osse.2	0	0	Osse	2	Post	Bd-exposed	Osse_2	16	0	0	169	204	4.741292915	25.44182492				1.126787833	1.090999373	0.734819623	17	0.5363	-0.187895345	-0.747933544	-0.020338764	0.160011054	0.625929019	0.035431379	28.24357674	22.46010257	18.61255843
1788.mck421Post.4Raca.4	0	0	Raca	4	Post	Bd-exposed	Raca_4	9	0	1.333333333	243	304.0909091	5.364931705	29.80023698	0.7819	0.601079699	0.45020563	1.731047377	0.773917945	1.251334199	22	0.5089	0.123462819	-0.522193815	0.104927517	-0.005001999	0.424513311	-0.099113607	28.24357674	22.46010257	18.61255843
1788.mck616Post.7Bubo.4	8	1	Anbo	4	Post	Bd-exposed	Anbo_4	12	0	9.333333333	50	57.2	2.774619011	8.942806688	0.3772	0.434857427	0.273924539	1.995226271	0.717697697	2.840235693	5	0.1215	0.310409088	0.366022208	-0.596291337	0.035834567	-0.417363184	-0.069917296	28.24357674	22.46010257	18.61255843
1788.mck11Pre.1Buma.1	0	0	Rhma	1	Pre	Control	Rhma_1	1	0		136	160.1666667	4.134282136	19.23461769				1.034725136	0.518266203	1.252264437	12	0.1285	-0.26676741	-0.376008815	-0.409462835	-0.395231029	0.114770346	-0.007394579	28.24357674	22.46010257	18.61255843
1788.mck414Post.3Osse.10	0	0	Osse	10	Post	Control	Osse_10	8	0		84	93	4.701622381	12.42950857	0.5826	0.558030016	0.239843916	1.114503214	0.767771998	0.579590322	14	0.2202	0.129024135	0.26071089	0.010540314	0.424574828	-0.198265498	-0.145664368	28.24357674	22.46010257	18.61255843
1788.mck747Post.10Bubo.4	9.333333333	1	Anbo	4	Post	Bd-exposed	Anbo_4	15	0	9.333333333	44	51.2	2.720764766	9.399672398	0.7487	0.63697846	0.38824953	1.369179052	0.927684738	1.59957705	3	0.2718	-0.258544447	0.272716466	-0.292478454	0.190542135	-0.626022645	0.019571672	28.24357674	22.46010257	18.61255843
1788.mck793Post.11Bubo.10	0	0	Anbo	10	Post	Control	Anbo_10	16	0		93	108.3	3.631017661	14.33033501	0.5893	0.375702582	0.233387321	1.176885128	0.707045298	0.948121063	9	0.5483	0.139983989	0.031523638	-0.008384277	0.194603882	-0.094165272	0.029295785	28.24357674	22.46010257	18.61255843
1788.mck381Post.3Buma.10	0	0	Rhma	10	Post	Control	Rhma_10	8	1		39	42.5	1.667384694	7.23533619	0.6547	0.589068245	0.524435536	1.547885352	1.81765263	2.390889041	9	0.0383	-0.589798121	0.160929669	-0.613867824	-0.700034157	-0.92234004	-0.006941173	28.24357674	22.46010257	18.61255843
1788.mck103Pre.3Raca.7	0	0	Raca	7	Pre	Control	Raca_7	3	0		134	189.6470588	3.862794601	22.42691119	0.7279	0.771006867	0.35973374	0.994983005	0.781802149	0.642653553	7	0.1784	0.359030434	-0.327234477	0.200265556	-0.404330276	0.901724818	0.053231693	28.24357674	22.46010257	18.61255843
1788.mck561Post.6Bubo.5	3.666666667	1	Anbo	5	Post	Bd-exposed	Anbo_5	11	0	3.666666667	66	73.2	2.515572771	11.26333613	0.5282	0.41867821	0.238360903	1.369890184	0.794001959	1.038378127	6	0.6903	0.495151286	0.210753233	0.161906504	0.088650648	-0.214390673	-0.192090118	28.24357674	22.46010257	18.61255843
1788.mck451Post.4Bubo.1	0	0	Anbo	1	Post	Bd-exposed	Anbo_1	9	0	3.333333333	62	72.11111111	3.479168722	11.65316808	0.5673	0.505947452	0.312347582	1.361985879	0.845908686	1.209642043	8	0.42	0.233384396	0.707317994	-0.168819486	-0.002209257	0.095496578	-0.063838887	28.24357674	22.46010257	18.61255843
1788.mck299Post.1Osse.1	0	0	Osse	1	Post	Bd-exposed	Osse_1	6	0	0	95	120.5	3.866609387	12.87504681	0.2924	0.575574353	0.159418142	1.403169441	0.657901578	0.901878202	18	0.53	0.218998592	0.557538802	-0.004566418	0.297828454	0.04852837	-0.1226571	28.24357674	22.46010257	18.61255843
1788.mck439Post.4Rapi.1	0	0	Rapi	1	Post	Bd-exposed	Rapi_1	9	1		67	80.6	1.682733887	10.94041621	0.3859	0.660103072	0.189834655	2.065494341	0.924323188	0.918804471	8	0.1304	-0.312935591	0.791347552	0.251681566	0.449323892	0.249311674	-0.068725885	28.24357674	22.46010257	18.61255843
1788.mck277Post.1Rapi.1	0	0	Rapi	1	Post	Bd-exposed	Rapi_1	6	1		92	111.0909091	3.456256772	14.30604093	0.5737	0.589963174	0.390749654	1.037416538	0.768993749	1.377647518	16	0.6603	-0.087741927	0.148777538	-0.207778874	0.122148864	-0.014490962	-0.002043889	28.24357674	22.46010257	18.61255843
1788.mck352Post.2Osse.1	0	0	Osse	1	Post	Bd-exposed	Osse_1	7	0	0	92	111.7142857	3.71714843	12.90249579	0.344	0.571506136	0.159849963	1.447416406	0.708005675	0.962480907	15	0.439	0.177846705	0.369360795	0.091171696	0.459618664	-0.35026097	-0.099482426	28.24357674	22.46010257	18.61255843
1788.mck603Post.7Rapi.3	0	0	Rapi	3	Post	Bd-exposed	Rapi_3	12	0	0	77	83.875	3.542207139	13.01576577	0.4273	0.475036894	0.239332796	1.34697178	0.741073221	0.744568593	10	0.5196	-0.263679226	-0.042405191	-0.096954511	0.245047947	-0.426529957	0.03709184	28.24357674	22.46010257	18.61255843
1788.mck145Pre.2Osse.6	0	0	Osse	6	Pre	Bd-exposed	Osse_6	3	0	0	79	104.5	3.460550432	11.2651548	0.7318	0.605142165	0.243102683	0.882807947	0.62733628	0.389428925	17	0.7946	0.505455396	0.439972796	0.093003109	-0.191353142	0.192226331	-0.151657128	28.24357674	22.46010257	18.61255843
1788.mck444Post.4Rapi.6	0	0	Rapi	6	Post	Control	Rapi_6	9	0		80	96.15384615	2.485841646	12.53193208	0.536	0.48168758	0.217473065	1.458305437	0.826228494	0.599907128	12	0.1366	-0.180254479	0.374512938	0.195343938	0.394266296	0.155883995	-0.083176618	28.24357674	22.46010257	18.61255843
1788.mck354Post.2Osse.3	0	0	Osse	3	Post	Bd-exposed	Osse_3	7	0	0	78	83.625	3.066287616	9.944578823	0.3354	0.448119265	0.232948674	1.748415615	0.749642476	0.828442773	15	0.5863	0.290519553	0.409056493	0.084391202	0.407799692	-0.072563354	-0.245844271	28.24357674	22.46010257	18.61255843
1788.mck501Post.5Rapi.10	0	0	Rapi	10	Post	Control	Rapi_10	10	1		68	73.25	2.508353804	12.59765754	0.454	0.681219121	0.190119034	2.172154783	0.723583064	0.935111851	13	0.0391	-0.172963018	0.103821981	0.279755453	0.60750369	-0.53725718	-0.063239869	28.24357674	22.46010257	18.61255843
1788.mck10Pre.1Raca.10	0	0	Raca	10	Pre	Control	Raca_10	1	0		87	104.5	2.707763026	11.34994367				0.842350945	0.736161286	0.546787494	12	0.4768	0.35860431	0.064179582	0.341614963	-0.464629115	-0.591779064	-0.089324556	28.24357674	22.46010257	18.61255843
1788.mck296Post.1Bubo.8	0	0	Anbo	8	Post	Control	Anbo_8	6	0		76	81.6	3.840899439	12.31465581	0.2563	0.501703326	0.111828768	0.608758484	0.760421235	0.348947529	11	0.5384	0.351312584	0.316926119	-0.022978846	0.015525153	0.226380625	-0.116391871	28.24357674	22.46010257	18.61255843
1788.mck271Post.1Buma.6	0	0	Rhma	6	Post	Bd-exposed	Rhma_6	6	1		111	123	4.077264333	14.71775622	0.2727	0.33333968	0.092420415	1.031258299	0.575399378	0.51041933	13	0.0766	-0.269047947	-0.481886848	-0.275227512	-0.502497968	-0.242121647	0.00763634	28.24357674	22.46010257	18.61255843
1788.mck185Pre.4Bubo.3	0	0	Anbo	3	Pre	Bd-exposed	Anbo_3	4	0	7	64	73	3.594148959	11.44576934	0.5828	0.483555523	0.417061935	2.088692825	0.691869093	2.123381517	4	0.0791	0.586354198	0.615741403	-0.467614961	0.12389234	-0.16023054	-0.105233998	28.24357674	22.46010257	18.61255843
1788.mck705Post.9Buma.8	0	0	Rhma	8	Post	Bd-exposed	Rhma_8	14	0	2.666666667	102	123.2307692	3.829384084	15.62925113	0.3673	0.361947295	0.170207928	1.210005278	0.68851544	1.185818987	7	0.4559	-0.29950795	-0.449215357	0.167519511	0.01285811	-0.216086664	-0.001788999	28.24357674	22.46010257	18.61255843
1788.mck340Post.2Rapi.11	0	0	Rapi	11	Post	Control	Rapi_11	7	1		88	118.6	3.363418283	13.83861612	0.3001	0.601138167	0.152042293	1.67910949	0.747257723	0.564792196	12	0.2954	-0.229267258	0.079670877	0.064945105	0.226868044	-0.148824284	0.041637356	28.24357674	22.46010257	18.61255843
1788.mck490Post.5Buma.10	0	0	Rhma	10	Post	Control	Rhma_10	10	1		124	153.5454545	4.395506071	16.45179796	0.4622	0.358370616	0.338912402	1.453188411	0.680852995	0.618872349	12	0.284	-0.217968926	-0.311593795	-0.062578708	-0.349007596	-0.02348676	-0.014771195	28.24357674	22.46010257	18.61255843
1788.mck132Pre.3Bubo.3	0	0	Anbo	3	Pre	Bd-exposed	Anbo_3	3	0	7	72	78.875	4.122033992	11.8976097	0.618	0.588740348	0.474297299	1.374077905	0.87208535	0.709974391	7	0.3352	0.225679056	0.481719674	-0.050377612	-0.048296637	0.28411156	-0.078945568	28.24357674	22.46010257	18.61255843
1788.mck115Pre.3Buma.11	0	0	Rhma	9	Pre	Bd-exposed	Rhma_9	3		3.333333333	213	268.12	5.273863147	26.63000826	0.4841	0.330479009	0.352339866	1.809488744	0.952031626	1.237161813	10	0.1348	-0.162843469	-0.725169316	-0.07226549	-0.483280966	0.163393869	-0.051922355	28.24357674	22.46010257	18.61255843
1788.mck504Post.5Bubo.1	0	0	Anbo	1	Post	Bd-exposed	Anbo_1	10	0	3.333333333	68	79.375	2.476390849	10.62195576	0.5645	0.500893903	0.391478828	1.543717197	0.840035673	1.044654905	7	0.7876	0.44263563	0.363072874	0.104185343	0.076815534	-0.266306346	-0.166120057	28.24357674	22.46010257	18.61255843
1788.mck717Post.9Rapi.9	0	0	Rapi	9	Post	Bd-exposed	Rapi_9	14	1		103	114.6666667	3.611905827	17.05017814				1.450903115	0.866409943	1.186810647	14	0.5709	-0.243592967	-0.168666126	-0.069843348	0.259552312	-0.221068888	-0.002720564	28.24357674	22.46010257	18.61255843
1788.mck508Post.5Bubo.5	0	0	Anbo	5	Post	Bd-exposed	Anbo_5	10	0	3.666666667	44	47	3.217578536	9.60515574	0.3287	0.464507468	0.173420466	1.449936081	0.755744145	0.866452552	4	0.6301	0.058193823	0.435483587	0.112390039	0.024764641	-0.334242026	-0.045236489	28.24357674	22.46010257	18.61255843
1788.mck623Post.7Osse.1	0	0	Osse	1	Post	Bd-exposed	Osse_1	12	0	0	159	178.1176471	3.55717154	22.8040413	0.6362	0.530363187	0.306310072	1.248555724	0.889336171	0.95648644	12	0.0597	0.359388904	-0.104716554	0.219015212	0.515847115	0.952655699	-0.127947633	28.24357674	22.46010257	18.61255843
1788.mck289Post.1Bubo.1	0	0	Anbo	1	Post	Bd-exposed	Anbo_1	6	0	3.333333333	44	46.5	3.345316494	6.73721456	0.2277	0.460616727	0.096449999	0.740441148	0.766545999	0.412722127	10	0.5593	0.478553792	0.729019049	-0.015960407	0.015052931	-0.38998311	-0.159398901	28.24357674	22.46010257	18.61255843
1788.mck637Post.8Raca.2	0	0	Raca	2	Post	Bd-exposed	Raca_2	13	0	0	119	150.7142857	2.260649667	18.18025438				1.349554994	0.624075155	1.619792477	12	0.4189	-0.485003212	-0.169303935	0.405380776	0.022567946	0.292116944	0.291010212	28.24357674	22.46010257	18.61255843
1788.mck541Post.6Buma.8	0	0	Rhma	8	Post	Bd-exposed	Rhma_8	11	0	2.666666667	114	133.25	3.929493227	16.35426023	0.4112	0.454091964	0.190997076	1.243431881	0.648457498	1.199486181	11	0.1166	-0.424711722	-0.502888904	-0.292638129	-0.235247418	-0.161608497	0.017199066	28.24357674	22.46010257	18.61255843
1788.mck373Post.3Buma.2	0	0	Rhma	2	Post	Bd-exposed	Rhma_2	8	0	3	117	136.4615385	4.298010188	15.80850146	0.5153	0.393613929	0.169153433	1.850572643	0.971027571	1.454774366	11	0.5778	-0.079074427	-0.327455184	0.062664273	-0.005832468	-0.184074844	-0.044111101	28.24357674	22.46010257	18.61255843
1788.mck177Pre.4Rapi.7	0	0	Rapi	7	Pre	Control	Rapi_7	4	1		102	114.6666667	3.324591908	14.13826517	0.6441	0.605088592	0.279882893	2.11619651	0.695818945	1.279427336	14	0.646	0.127243004	0.055074795	0.086606496	-0.318003043	0.130510667	0.068360689	28.24357674	22.46010257	18.61255843
1788.mck26Pre.1Rapi.5	0	0	Rapi	5	Pre	Bd-exposed	Rapi_5	1	1		75	86.25	3.291570954	11.04648713				0.804412871	0.548458576	0.445413482	10	0.3069	0.336442195	0.448244962	0.042431389	-0.390113074	-0.042991458	0.080805428	28.24357674	22.46010257	18.61255843
1788.mck146Pre.2Osse.7	0	0	Osse	7	Pre	Control	Osse_7	3	0		149	162.3157895	4.106247303	19.57963265	0.614	0.663075345	0.192250814	1.169491113	0.957542427	0.524571085	21	0.6675	0.35966088	-0.025894201	0.011170292	0.162414028	0.665443832	-0.092932566	28.24357674	22.46010257	18.61255843
1788.mck42Pre.1Bubo.9	0	0	Anbo	9	Pre	Control	Anbo_9	1	0		96	150	3.677951897	15.27391331				0.643532577	0.665080698	0.290842832	16	0.3052	0.45857507	0.330630091	-0.073084906	-0.222310467	0.40313892	-0.123757266	28.24357674	22.46010257	18.61255843
1788.mck264Post.1Raca.9	1.666666667	1	Raca	9	Post	Control	Raca_9	6	0		141	151.5	4.341236422	20.64493918	0.6201	0.514651375	0.246213715	1.39451312	0.653639909	1.120717187	15	0.1681	0.178667146	-0.234256143	-0.18181633	-0.323546967	0.346306392	0.132586437	28.24357674	22.46010257	18.61255843
1788.mck681Post.8Osse.4	0	0	Osse	4	Post	Bd-exposed	Osse_4	13	0	1.333333333	68	90.66666667	2.837513312	11.63988605	0.3335	0.513809697	0.151889118	1.776954585	0.83455037	0.653600266	13	0.3941	0.359309591	0.252511747	-0.027639238	0.712167824	-0.632787634	-0.044996246	28.24357674	22.46010257	18.61255843
1788.mck163Pre.4Buma.4	0	0	Rhma	4	Pre	Bd-exposed	Rhma_4	4	1		133	141	4.483156041	17.57984148	0.4478	0.389971572	0.165529363	0.923406963	0.749811438	0.71028449	13	0.0776	-0.294438933	-0.184890252	-0.256056371	-0.42343356	-0.114080653	0.030002144	28.24357674	22.46010257	18.61255843
1788.mck625Post.7Osse.3	0	0	Osse	3	Post	Bd-exposed	Osse_3	12	0	0	95	104.3333333	4.702297936	15.57574321	0.5431	0.560019978	0.331597854	1.204115527	0.712740929	0.833223338	10	0.0555	-0.053548543	-0.039518968	0.358370469	0.508711491	0.262567201	0.026490754	28.24357674	22.46010257	18.61255843
1788.mck76Pre.2Rapi.12	0	0	Rapi	12	Pre	Bd-exposed	Rapi_12	2	1		101	132.0714286	4.047852732	15.90989843	0.7192	0.645338225	0.275190724	0.956781269	0.69758578	0.93792588	12	0.5623	0.032815239	0.15389722	0.060176303	-0.08306742	0.370932861	0.02356588	28.24357674	22.46010257	18.61255843
1788.mck608Post.7Rapi.8	0	0	Rapi	8	Post	Control	Rapi_8	12	1		106	133.6	4.004139605	18.51061387	0.3069	0.515329995	0.153898363	1.311768645	0.724390785	0.603759428	8	0.3416	-0.221656656	-0.340262379	-0.051295478	0.256566073	-0.646017455	0.049158816	28.24357674	22.46010257	18.61255843
1788.mck701Post.9Buma.4	0	0	Rhma	4	Post	Bd-exposed	Rhma_4	14	1		146	192.5	4.540137486	21.35489866	0.1797	0.308046753	0.086649687	1.181876061	0.611198069	0.563235373	11	0.319	-0.34315786	-0.653805931	0.014053315	-0.019747586	-0.194382562	0.060225144	28.24357674	22.46010257	18.61255843
