Response	Predictor	Species	median	lower95	upper95	significant
dist_braycurtis	Anbo_8	Anbo	-0.0864245755883545	-0.37214312353445	0.19120861287469	FALSE
dist_braycurtis	Anbo_9	Anbo	0.096349688750589	-0.160242900930741	0.383231216501324	FALSE
dist_braycurtis	Osse_1	Osse	-0.0208768602586126	-0.413421353262095	0.321073248604752	FALSE
dist_braycurtis	Osse_10	Osse	0.0293073816713022	-0.244140265823648	0.317422613016346	FALSE
dist_braycurtis	Osse_2	Osse	0.102627178532797	-0.25489856885645	0.546610667393094	FALSE
dist_braycurtis	Osse_3	Osse	0.0234056815875142	-0.349855628943134	0.441807719530743	FALSE
dist_braycurtis	Osse_4	Osse	0.0285697476007975	-0.311208569955812	0.387698751911593	FALSE
dist_braycurtis	Osse_5	Osse	-0.0802433486702551	-0.468382882593867	0.250824340271843	FALSE
dist_braycurtis	Osse_6	Osse	-0.086691122362921	-0.472190342738948	0.233028976423577	FALSE
dist_braycurtis	Osse_7	Osse	-0.0988680033608775	-0.422050484151786	0.173321933171158	FALSE
dist_braycurtis	Osse_8	Osse	0.034324230670509	-0.254216958510709	0.341100898392285	FALSE
dist_braycurtis	Osse_9	Osse	0.0614387700112746	-0.238029957599754	0.386316853565025	FALSE
dist_braycurtis	Raca_1	Raca	0.082764707165163	-0.220401576128783	0.484620129123172	FALSE
dist_braycurtis	Raca_10	Raca	-0.0410870030007178	-0.346560529047241	0.259975198144675	FALSE
dist_braycurtis	Raca_2	Raca	0.0287089460236724	-0.285285574467648	0.379657781021653	FALSE
dist_braycurtis	Raca_3	Raca	-0.0528211400506451	-0.482546097393426	0.278077791758995	FALSE
dist_braycurtis	Raca_4	Raca	0.0380162528873517	-0.285033490333593	0.393442001218308	FALSE
dist_braycurtis	Raca_5	Raca	0.0194465929094056	-0.339064923989221	0.374185048449276	FALSE
dist_braycurtis	Raca_6	Raca	-0.151792287555544	-0.553621629539924	0.150787427845384	FALSE
dist_braycurtis	Raca_7	Raca	0.0202951337750191	-0.297887810392485	0.400250367861662	FALSE
dist_braycurtis	Raca_8	Raca	0.0688470297121757	-0.206846385778944	0.388378082389551	FALSE
dist_braycurtis	Raca_9	Raca	-0.0237717375539652	-0.376752731576559	0.29640602385013	FALSE
dist_braycurtis	Rapi_3	Rapi	0.0885165567470332	-0.239594627960049	0.496707828878097	FALSE
dist_braycurtis	Rapi_4	Rapi	-0.174779559358278	-0.569385746164653	0.105590530838983	FALSE
dist_braycurtis	Rapi_6	Rapi	0.0784506551368482	-0.209478820938211	0.45515775897247	FALSE
dist_braycurtis	Rhma_1	Rhma	-0.122056736351829	-0.453940056216055	0.147178423570386	FALSE
dist_braycurtis	Rhma_2	Rhma	0.0533633285029687	-0.243563723424817	0.448031112641479	FALSE
dist_braycurtis	Rhma_3	Rhma	0.0218359804106272	-0.267094032043937	0.31741346818512	FALSE
dist_braycurtis	Rhma_5	Rhma	-0.0446957175915325	-0.34351180342884	0.228946720279688	FALSE
dist_braycurtis	Rhma_8	Rhma	-0.0107044705497559	-0.369461198687602	0.301483975352091	FALSE
dist_braycurtis	Rhma_9	Rhma	0.0860769327907778	-0.241166005373564	0.475348889069404	FALSE
dist_unweighted_unifrac	Anbo_1	Anbo	-3.59136048594645e-05	-0.111841151899246	0.0979754171935195	FALSE
dist_unweighted_unifrac	Anbo_10	Anbo	-0.00357091711097568	-0.104798124109545	0.0750469325977897	FALSE
dist_unweighted_unifrac	Anbo_2	Anbo	0.00239440389675999	-0.0845688776960746	0.115632584180652	FALSE
dist_unweighted_unifrac	Anbo_3	Anbo	0.000203636086794213	-0.096534207087349	0.101601487632241	FALSE
dist_unweighted_unifrac	Anbo_4	Anbo	0.000971112533265588	-0.091154062402134	0.10712492691827	FALSE
dist_unweighted_unifrac	Anbo_5	Anbo	-0.00178342282064221	-0.109958952952386	0.0911665704805174	FALSE
dist_unweighted_unifrac	Anbo_6	Anbo	-0.00177195589083781	-0.109441357076579	0.0862624327678296	FALSE
dist_unweighted_unifrac	Anbo_7	Anbo	-0.00242777492870442	-0.103315072190995	0.0806386302767128	FALSE
dist_unweighted_unifrac	Anbo_8	Anbo	0.00198095923789759	-0.0821622374932526	0.0999289461734373	FALSE
dist_unweighted_unifrac	Anbo_9	Anbo	0.00321361539216824	-0.0718611415152301	0.109697469570957	FALSE
dist_unweighted_unifrac	Osse_1	Osse	-0.000816349294246832	-0.111607995188984	0.0919053868983543	FALSE
dist_unweighted_unifrac	Osse_10	Osse	-0.0103277866045191	-0.1366811804792	0.0554956849287308	FALSE
dist_unweighted_unifrac	Osse_2	Osse	0.000142019270364577	-0.109730591059638	0.1008495148128	FALSE
dist_unweighted_unifrac	Osse_3	Osse	1.97925088393137e-05	-0.10046825116032	0.106948108619982	FALSE
dist_unweighted_unifrac	Osse_4	Osse	-0.000613317613119392	-0.107168486872536	0.0961638743572277	FALSE
dist_unweighted_unifrac	Osse_5	Osse	0.00472725699872705	-0.0739986498247801	0.129335865093593	FALSE
dist_unweighted_unifrac	Osse_6	Osse	-0.00136524420870522	-0.109364137646031	0.0868567324321888	FALSE
